X,0.0,0.0,0.0,3.540637668844159e-05,1.7703188344220794e-05,0.00019473507178642874,0.0003009542018517535,0.00014162550675376635,0.0003363605785401951,0.0006373147803919486,0.0008497530405225982,0.0004956892736381822,0.0005310956503266238,0.0006196115920477278,0.0010090817356205853,0.0005665020270150654,0.0008320498521783773,0.0008320498521783773,0.00046028289694974067,0.0003717669552286367,0.0004071733319170783,0.00047798608529396147,0.0020004602828969497,0.0010090817356205853,0.0013631455025050012,0.0008143466638341566,0.0007966434754899357,0.0008320498521783773,0.000601908403703507,0.00046028289694974067,0.0005665020270150654,0.0009559721705879229,0.0006196115920477278,0.0009736753589321437,0.0009736753589321437,0.0008143466638341566,0.0008143466638341566,0.0007258307221130525,0.0006727211570803902,0.0003894701435728575,0.00047798608529396147,0.001469364632570326,0.0013631455025050012,0.001469364632570326,0.0011507072423743517,0.0011507072423743517,0.0010090817356205853,0.0008851594172110398,0.0013100359374723387,0.0015224741976029882,0.0010621913006532476,0.0006727211570803902,0.0014339582558818844,0.0008674562288668189,0.0009913785472763644,0.00290332288845221,0.0018234283994547418,0.0010975976773416893,0.0006727211570803902,0.00047798608529396147,0.00046028289694974067,0.0004248765202612991,0.0007435339104572734,0.0015755837626356508,0.0014162550675376636,0.0014870678209145467,0.0013808486908492219,0.002319117673092924,0.0012215199957512348,0.0017526156460778586,0.0014339582558818844,0.0009559721705879229,0.0008851594172110398,0.0008320498521783773,0.0006373147803919486,0.0006904243454246109,0.000778940287145715,0.0006373147803919486,0.0008497530405225982,0.0008851594172110398,0.0013808486908492219,0.00111530086568591,0.000778940287145715,0.0006373147803919486,0.0009559721705879229,0.0011861136190627931,0.0010090817356205853,0.0010621913006532476,0.0008674562288668189,0.0008143466638341566,0.0009559721705879229,0.0008674562288668189,0.0013100359374723387,0.0013454423141607804,0.0005665020270150654,0.0005842052153592863,0.00047798608529396147,0.0009382689822437021,0.0008497530405225982,0.0008497530405225982,0.0009559721705879229,0.0010444881123090268,0.0010090817356205853,0.0011330040540301308,0.0012746295607838972,0.0011861136190627931,0.0007435339104572734,0.0010090817356205853,0.0008851594172110398,0.0007258307221130525,0.00046028289694974067,0.0003717669552286367,0.0005310956503266238,0.0006196115920477278,0.0006550179687361693,0.00111530086568591,0.0009382689822437021,0.0010621913006532476,0.0011507072423743517,0.0010621913006532476,0.001203816807407014,0.001203816807407014,0.0009382689822437021,0.001203816807407014,0.0013454423141607804,0.0011684104307185725,0.0009736753589321437,0.0007966434754899357,0.0009028626055552605,0.0006727211570803902,0.0005310956503266238,0.0005133924619824031,0.00046028289694974067,0.0004248765202612991,0.0004071733319170783,0.00046028289694974067,0.0004248765202612991,0.0005665020270150654,0.0008851594172110398,0.0009028626055552605,0.0015047710092587676,0.0009913785472763644,0.0010444881123090268,0.0010090817356205853,0.0014870678209145467,0.0015224741976029882,0.0011507072423743517,0.0014339582558818844,0.0010798944889974685,0.0008851594172110398,0.0009382689822437021,0.0007966434754899357,0.0010621913006532476,0.0015932869509798714,0.001292332749128118,0.0012215199957512348,0.002071273036273833,0.0014162550675376636,0.0011861136190627931,0.0011507072423743517,0.0009205657938994813,0.0008143466638341566,0.0006727211570803902,0.0006373147803919486,0.0006196115920477278,0.0009913785472763644,0.0005842052153592863,0.000778940287145715,0.0007081275337688318,0.0005310956503266238,0.0007258307221130525,0.0007258307221130525,0.0009028626055552605,0.0006550179687361693,0.0005665020270150654,0.0006550179687361693,0.0005842052153592863,0.0006727211570803902,0.0009028626055552605,0.0006550179687361693,0.0006373147803919486,0.0005487988386708447,0.0008674562288668189,0.0006550179687361693,0.0010975976773416893,0.0010444881123090268,0.0007966434754899357,0.0008143466638341566,0.001469364632570326,0.0016463965160125338,0.0013454423141607804,0.0010444881123090268,0.0011684104307185725,0.0011330040540301308,0.0011684104307185725,0.0009028626055552605,0.00111530086568591,0.0007966434754899357,0.0010444881123090268,0.0007966434754899357,0.0011330040540301308,0.0007081275337688318,0.0007612370988014941,0.0006904243454246109,0.0004071733319170783,0.0005310956503266238,0.0004956892736381822,0.0003894701435728575,0.0004071733319170783,0.0006904243454246109,0.0006727211570803902,0.000778940287145715,0.000778940287145715,0.0006904243454246109,0.0006373147803919486,0.0008851594172110398,0.0007612370988014941,0.0008851594172110398,0.000778940287145715,0.000601908403703507,0.0003894701435728575,0.000601908403703507,0.0005842052153592863,0.0008320498521783773,0.0005842052153592863,0.0005487988386708447,0.0003363605785401951,0.0005487988386708447,0.0004956892736381822,0.0007612370988014941,0.0006196115920477278,0.0009736753589321437,0.0008320498521783773,0.0009205657938994813,0.0006904243454246109,0.0007612370988014941,0.0008320498521783773,0.0008320498521783773,0.0007258307221130525,0.000778940287145715,0.0008320498521783773,0.0010975976773416893,0.0010267849239648061,0.0010444881123090268,0.0009028626055552605,0.0008674562288668189,0.0007612370988014941,0.0007081275337688318,0.0007612370988014941,0.0009913785472763644,0.000778940287145715,0.0006550179687361693,0.0009028626055552605,0.0009028626055552605,0.0010090817356205853,0.0010975976773416893,0.0010444881123090268,0.0010444881123090268,0.0010444881123090268,0.0018765379644874042,0.0025138527448793527,0.0025138527448793527,0.0017526156460778586,0.0015224741976029882,0.0012392231840954557,0.00111530086568591,0.0010444881123090268,0.001203816807407014,0.0010975976773416893,0.0013277391258165595,0.0013985518791934427,0.0013631455025050012,0.00155788057429143,0.00155788057429143,0.0013985518791934427,0.0013277391258165595,0.0015047710092587676,0.0014162550675376636,0.0013808486908492219,0.001203816807407014,0.0010975976773416893,0.0008851594172110398,0.0015047710092587676,0.001203816807407014,0.0012392231840954557,0.0012215199957512348,0.001203816807407014,0.0010975976773416893,0.0016818028927009755,0.001894241152831625,0.0023545240497813654,0.0028148069467311063,0.002584665498256236,0.0021951953546833786,0.00223060173137182,0.0019296475295200665,0.0019119443411758459,0.0016818028927009755,0.0011507072423743517,0.0012392231840954557,0.0010444881123090268,0.0010975976773416893,0.0009382689822437021,0.0007081275337688318,0.0013277391258165595,0.0014162550675376636,0.0010090817356205853,0.0013277391258165595,0.0011684104307185725,0.0014339582558818844,0.0010798944889974685,0.0009736753589321437,0.0009559721705879229,0.0008674562288668189,0.0011684104307185725,0.0012746295607838972,0.0010621913006532476,0.0009559721705879229,0.0010444881123090268,0.0007081275337688318,0.0009028626055552605,0.0008497530405225982,0.0009205657938994813,0.0006904243454246109,0.0009028626055552605,0.0009736753589321437,0.0012569263724396763,0.0012215199957512348,0.0010621913006532476,0.0010444881123090268,0.0009382689822437021,0.0009559721705879229,0.0011684104307185725,0.0014339582558818844,0.0013631455025050012,0.001292332749128118,0.0014162550675376636,0.0010621913006532476,0.0009736753589321437,0.0013454423141607804,0.0009028626055552605,0.0008320498521783773,0.000601908403703507,0.0006904243454246109,0.0005133924619824031,0.0006904243454246109,0.0007966434754899357,0.0008320498521783773,0.0007612370988014941,0.0006196115920477278,0.0009736753589321437,0.0010090817356205853,0.0010444881123090268,0.0011861136190627931,0.0012215199957512348,0.0010090817356205853,0.0009205657938994813,0.0010621913006532476,0.0009205657938994813,0.0009382689822437021,0.0009205657938994813,0.0010090817356205853,0.0007435339104572734,0.0007258307221130525,0.0009559721705879229,0.0007435339104572734,0.0006373147803919486,0.0005487988386708447,0.0004956892736381822,0.00046028289694974067,0.000601908403703507,0.0006196115920477278,0.0006904243454246109,0.0007081275337688318,0.0007258307221130525,0.0007966434754899357,0.0007966434754899357,0.0008851594172110398,0.0008674562288668189,0.0009913785472763644,0.0009205657938994813,0.0008674562288668189,0.0008674562288668189,0.0009913785472763644,0.0009205657938994813,0.0006904243454246109,0.0008320498521783773,0.0006550179687361693,0.0006550179687361693,0.00047798608529396147,0.0003186573901959743,0.0005842052153592863,0.0004425797086055199,0.0005665020270150654,0.0005842052153592863,0.0007258307221130525,0.0008143466638341566,0.0009736753589321437,0.0011861136190627931,0.0009382689822437021,0.0010798944889974685,0.0012392231840954557,0.0010621913006532476,0.0011507072423743517,0.0009205657938994813,0.0009736753589321437,0.0011684104307185725,0.0014870678209145467,0.0015932869509798714,0.001540177385947209,0.00155788057429143,0.001805725211110521,0.0011507072423743517,0.0013808486908492219,0.0013100359374723387,0.0015047710092587676,0.0013808486908492219,0.0011861136190627931,0.0011684104307185725,0.0011861136190627931,0.0010090817356205853,0.0010621913006532476,0.0010267849239648061,0.0006727211570803902,0.0007966434754899357,0.0005842052153592863,0.000601908403703507,0.0007081275337688318,0.0006373147803919486,0.0005487988386708447,0.0006373147803919486,0.0006550179687361693,0.0005842052153592863,0.00046028289694974067,0.0007612370988014941,0.0005133924619824031,0.0006727211570803902,0.0010090817356205853,0.000778940287145715,0.0009736753589321437,0.000778940287145715,0.0007435339104572734,0.0008143466638341566,0.0009028626055552605,0.0006196115920477278,0.0006373147803919486,0.0006904243454246109,0.0005487988386708447,0.0004425797086055199,0.000601908403703507,0.0006196115920477278,0.00046028289694974067,0.0007081275337688318,0.0009205657938994813,0.0008143466638341566,0.0010090817356205853,0.0011330040540301308,0.0010798944889974685,0.0011684104307185725,0.0011330040540301308,0.0013277391258165595,0.0014870678209145467,0.0013277391258165595,0.0011507072423743517,0.0008674562288668189,0.0008320498521783773,0.0007258307221130525,0.0009205657938994813,0.0007081275337688318,0.0007966434754899357,0.0005487988386708447,0.0006373147803919486,0.000778940287145715,0.0006550179687361693,0.0010090817356205853,0.0010975976773416893,0.00111530086568591,0.0015932869509798714,0.001540177385947209,0.0014162550675376636,0.0014339582558818844,0.0013454423141607804,0.0014339582558818844,0.0014162550675376636,0.001451661444226105,0.0013277391258165595,0.0009913785472763644,0.0012746295607838972,0.0013100359374723387,0.0009913785472763644,0.000778940287145715,0.0008497530405225982,0.0008674562288668189,0.0007435339104572734,0.0008674562288668189,0.0004956892736381822,0.0006373147803919486,0.0008143466638341566,0.0008497530405225982,0.0008497530405225982,0.0007258307221130525,0.0009559721705879229,0.0013277391258165595,0.0013985518791934427,0.0012392231840954557,0.0012746295607838972,0.0009028626055552605,0.0008851594172110398,0.0008851594172110398,0.0008143466638341566,0.0006904243454246109,0.0007258307221130525,0.0009736753589321437,0.0008674562288668189,0.0007435339104572734,0.0007435339104572734,0.0007258307221130525,0.000601908403703507,0.000601908403703507,0.0005487988386708447,0.0006373147803919486,0.0005842052153592863,0.0004071733319170783,0.0006373147803919486,0.0007435339104572734,0.00046028289694974067,0.000601908403703507,0.0007612370988014941,0.0007435339104572734,0.0007435339104572734,0.0008674562288668189,0.0008143466638341566,0.000778940287145715,0.0008143466638341566,0.0009559721705879229,0.0009913785472763644,0.0010090817356205853,0.0010444881123090268,0.0009913785472763644,0.001203816807407014,0.0011861136190627931,0.0014870678209145467,0.0012569263724396763,0.0013100359374723387,0.0011684104307185725,0.0014162550675376636,0.0012392231840954557,0.0008497530405225982,0.0009736753589321437,0.0009559721705879229,0.0010444881123090268,0.0009736753589321437,0.0008143466638341566,0.000778940287145715,0.0008143466638341566,0.0010621913006532476,0.001292332749128118,0.0013277391258165595,0.0010621913006532476,0.0010975976773416893,0.00111530086568591,0.0011507072423743517,0.0012746295607838972,0.0013454423141607804,0.0010798944889974685,0.001203816807407014,0.0008851594172110398,0.0009736753589321437,0.0010267849239648061,0.0010444881123090268,0.0010621913006532476,0.0008497530405225982,0.0009559721705879229,0.0008497530405225982,0.0007081275337688318,0.0007258307221130525,0.0007081275337688318,0.0009913785472763644,0.0008320498521783773,0.0009205657938994813,0.0009736753589321437,0.0007966434754899357,0.0008320498521783773,0.0005842052153592863,0.0008320498521783773,0.0006550179687361693,0.0006904243454246109,0.0006904243454246109,0.0008497530405225982,0.0008497530405225982,0.0008851594172110398,0.0009736753589321437,0.0008851594172110398,0.0008497530405225982,0.000601908403703507,0.000778940287145715,0.0007258307221130525,0.0008143466638341566,0.0006196115920477278,0.0004956892736381822,0.0006196115920477278,0.0005665020270150654,0.0006550179687361693,0.0006373147803919486,0.0005842052153592863,0.000778940287145715,0.0006196115920477278,0.0008320498521783773,0.0009382689822437021,0.0009913785472763644,0.0009559721705879229,0.0007966434754899357,0.0010090817356205853,0.0010444881123090268,0.0011861136190627931,0.0009205657938994813,0.000601908403703507,0.0008320498521783773,0.0009382689822437021,0.0009028626055552605,0.0007966434754899357,0.0009913785472763644,0.0009028626055552605,0.0010090817356205853,0.0010267849239648061,0.0009205657938994813,0.0012746295607838972,0.00111530086568591,0.0008320498521783773,0.0008497530405225982,0.0009382689822437021,0.0010267849239648061,0.0008674562288668189,0.0009205657938994813,0.0009913785472763644,0.0008320498521783773,0.0009028626055552605,0.0008497530405225982,0.0009028626055552605,0.0007966434754899357,0.0008674562288668189,0.0008143466638341566,0.0009382689822437021,0.0010267849239648061,0.0010621913006532476,0.0008320498521783773,0.0010090817356205853,0.0010975976773416893,0.00111530086568591,0.0010975976773416893,0.0013808486908492219,0.0012392231840954557,0.0011684104307185725,0.001203816807407014,0.0010090817356205853,0.0009028626055552605,0.0013100359374723387,0.0011684104307185725,0.0009736753589321437,0.0012569263724396763,0.0006727211570803902,0.0009913785472763644,0.0007612370988014941,0.0008497530405225982,0.0007966434754899357,0.0008143466638341566,0.0008143466638341566,0.0006196115920477278,0.0009205657938994813,0.0008143466638341566,0.0010444881123090268,0.0010090817356205853,0.0009736753589321437,0.0007435339104572734,0.0007966434754899357,0.0009028626055552605,0.0009559721705879229,0.0008497530405225982,0.0015932869509798714,0.0013454423141607804,0.0016109901393240923,0.0013277391258165595,0.0013100359374723387,0.0011861136190627931,0.0011330040540301308,0.0010798944889974685,0.0011330040540301308,0.0010798944889974685,0.0012569263724396763,0.0009736753589321437,0.0014162550675376636,0.0012746295607838972,0.0009736753589321437,0.0010975976773416893,0.001292332749128118,0.0013277391258165595,0.0012569263724396763,0.0013277391258165595,0.0014162550675376636,0.0009913785472763644,0.0012746295607838972,0.0015755837626356508,0.0013808486908492219,0.0011684104307185725,0.001540177385947209,0.0013100359374723387,0.0013808486908492219,0.0010798944889974685,0.0011330040540301308,0.0009028626055552605,0.000778940287145715,0.000778940287145715,0.0007966434754899357,0.0009559721705879229,0.0006904243454246109,0.0007435339104572734,0.0010090817356205853,0.0008497530405225982,0.0008674562288668189,0.0007966434754899357,0.0008674562288668189,0.0009913785472763644,0.0008497530405225982,0.0010090817356205853,0.0008674562288668189,0.0008320498521783773,0.0006196115920477278,0.0008320498521783773,0.0008674562288668189,0.0009205657938994813,0.0008674562288668189,0.0010975976773416893,0.0009028626055552605,0.0008674562288668189,0.0009559721705879229,0.0008851594172110398,0.0008143466638341566,0.0007612370988014941,0.0007966434754899357,0.0009205657938994813,0.0008143466638341566,0.0010798944889974685,0.0009382689822437021,0.0010267849239648061,0.00111530086568591,0.0009205657938994813,0.001292332749128118,0.0012569263724396763,0.0008851594172110398,0.0010621913006532476,0.00111530086568591,0.0009028626055552605,0.0009559721705879229,0.0009913785472763644,0.0010621913006532476,0.0009205657938994813,0.0009382689822437021,0.0008497530405225982,0.0010975976773416893,0.0008851594172110398,0.000778940287145715,0.0007966434754899357,0.0009559721705879229,0.0010798944889974685,0.0011861136190627931,0.0011507072423743517,0.0013100359374723387,0.0012569263724396763,0.0012392231840954557,0.0010798944889974685,0.001203816807407014,0.0013985518791934427,0.0014162550675376636,0.001292332749128118,0.0012392231840954557,0.0013454423141607804,0.0012746295607838972,0.001451661444226105,0.00111530086568591,0.0013277391258165595,0.0012569263724396763,0.0013808486908492219,0.0012215199957512348,0.0012746295607838972,0.0011507072423743517,0.0012569263724396763,0.0008320498521783773,0.0010267849239648061,0.0010975976773416893,0.0009913785472763644,0.0010621913006532476,0.0008851594172110398,0.00111530086568591,0.0011507072423743517,0.0010798944889974685,0.0010090817356205853,0.00111530086568591,0.0010975976773416893,0.0012215199957512348,0.0012569263724396763,0.001203816807407014,0.0010444881123090268,0.0011861136190627931,0.0009913785472763644,0.0009382689822437021,0.0009028626055552605,0.0012392231840954557,0.0009736753589321437,0.0009382689822437021,0.0009913785472763644,0.0010444881123090268,0.0011330040540301308,0.0010267849239648061,0.0009028626055552605,0.0012215199957512348,0.0009205657938994813,0.0009028626055552605,0.0010975976773416893,0.0009913785472763644,0.0008674562288668189,0.0007435339104572734,0.0009559721705879229,0.0009913785472763644,0.0008320498521783773,0.0008320498521783773,0.0010621913006532476,0.0009559721705879229,0.0010444881123090268,0.0008497530405225982,0.0009028626055552605,0.0007966434754899357,0.0009913785472763644,0.0009205657938994813,0.0008851594172110398,0.0007081275337688318,0.0007258307221130525,0.0008320498521783773,0.0008143466638341566,0.0007258307221130525,0.0008143466638341566,0.0007966434754899357,0.0008674562288668189,0.0008851594172110398,0.0007081275337688318,0.0007966434754899357,0.000778940287145715,0.0009205657938994813,0.0009736753589321437,0.0010444881123090268,0.0010090817356205853,0.0009736753589321437,0.0010621913006532476,0.0011861136190627931,0.0011507072423743517,0.0015047710092587676,0.0015224741976029882,0.0013808486908492219,0.0010444881123090268,0.0010798944889974685,0.0009382689822437021,0.001203816807407014,0.0013808486908492219,0.001203816807407014,0.0009913785472763644,0.0010621913006532476,0.0011330040540301308,0.0012746295607838972,0.0013808486908492219,0.0008143466638341566,0.0011684104307185725,0.0011330040540301308,0.0010975976773416893,0.0009913785472763644,0.0008143466638341566,0.0007612370988014941,0.0010090817356205853,0.0008143466638341566,0.0010975976773416893,0.0008674562288668189,0.0013631455025050012,0.0010090817356205853,0.0010621913006532476,0.0011861136190627931,0.0010975976773416893,0.0010267849239648061,0.0009559721705879229,0.0010090817356205853,0.0010267849239648061,0.0009559721705879229,0.0010267849239648061,0.0011684104307185725,0.0012569263724396763,0.0013985518791934427,0.0016286933276683131,0.001965053906208508,0.0020535698479296123,0.0020004602828969497,0.0019119443411758459,0.0023545240497813654,0.0019119443411758459,0.0018765379644874042,0.001965053906208508,0.0021951953546833786,0.002159788977994937,0.001717209269389417,0.0014162550675376636,0.0020004602828969497,0.0017880220227663001,0.0018588347761431833,0.0022483049197160408,0.0021951953546833786,0.001965053906208508,0.002142085789650716,0.002071273036273833,0.001717209269389417,0.0016818028927009755,0.0019473507178642874,0.0020004602828969497,0.001982757094552729,0.001965053906208508,0.0018411315877989627,0.0017349124577336378,0.0017703188344220795,0.0016640997043567546,0.0015224741976029882,0.0015047710092587676,0.0013631455025050012,0.0013985518791934427,0.001292332749128118,0.0013631455025050012,0.0011330040540301308,0.0011684104307185725,0.0010975976773416893,0.0010798944889974685,0.001451661444226105,0.0013100359374723387,0.0013277391258165595,0.001292332749128118,0.001292332749128118,0.0014162550675376636,0.0013985518791934427,0.0013631455025050012,0.0011684104307185725,0.001203816807407014,0.00111530086568591,0.0010444881123090268,0.0009559721705879229,0.0010267849239648061,0.0008674562288668189,0.0008851594172110398,0.0010267849239648061,0.0009559721705879229,0.0006727211570803902,0.0009028626055552605,0.0005310956503266238,0.0007612370988014941,0.0007435339104572734,0.0009028626055552605,0.000778940287145715,0.0007435339104572734,0.0008320498521783773,0.0007966434754899357,0.0008851594172110398,0.0009028626055552605,0.0008143466638341566,0.000778940287145715,0.0008497530405225982,0.0007258307221130525,0.0006904243454246109,0.000778940287145715,0.0008851594172110398,0.0007435339104572734,0.0008851594172110398,0.0008143466638341566,0.0008674562288668189,0.0009382689822437021,0.0008497530405225982,0.0009028626055552605,0.0009913785472763644,0.0008143466638341566,0.0008851594172110398,0.0008320498521783773,0.0006727211570803902,0.0008143466638341566,0.0009736753589321437,0.0008851594172110398,0.0009028626055552605,0.0009736753589321437,0.0005487988386708447,0.0006904243454246109,0.0008674562288668189,0.0006373147803919486,0.0010444881123090268,0.0007081275337688318,0.000778940287145715,0.0008143466638341566,0.0006196115920477278,0.0008143466638341566,0.0006373147803919486
